comment_id,comment_text,is_toxic
2966,"You must be kidding, how can you be so dumb?",1
6643,"Such an insightful comment, great job!",0
4961,This is the most ignorant thing I've ever read.,1
9495,"Fantastic article, very enlightening!",0
2546,"What a load of rubbish, you should be ashamed.",1
9682,Really informative and thoughtful post.,0
837,This is so ignorant and offensive.,1
813,This is the most ignorant thing I've ever read.,1
9741,"Fantastic job, very enlightening!",0
7825,"Nicely written post, very engaging.",0
182,"You must be kidding, how can you be so dumb?",1
8290,Very informative and well researched.,0
1460,"You must be kidding, how can you be so dumb?",1
6810,Keep up with the good content!,0
1733,This is absolutely terrible.,1
1675,"Just stop already, your point makes no sense.",1
6240,Very informative and well researched.,0
3602,This is so ignorant and offensive.,1
1215,This is the most ignorant thing I've ever read.,1
1087,"What a load of rubbish, you should be ashamed.",1
782,"You're an idiot, no one likes you.",1
8120,"Your perspective really made me think, thank you!",0
1437,"You must be kidding, how can you be so dumb?",1
2780,This is absolutely terrible.,1
1443,"You must be kidding, how can you be so dumb?",1
6647,Keep up with the good content!,0
18,"This is just stupid, what are you even talking about?",1
3826,This is so ignorant and offensive.,1
3280,This is absolutely terrible.,1
6315,"Such an insightful comment, great job!",0
8724,"Amazing work, really loved your thoughts!",0
7867,Keep up with the good content!,0
256,"You're worthless, get a life.",1
2742,"No one likes you, you're just a fool.",1
6307,Very informative and well researched.,0
369,"You're worthless, get a life.",1
7480,I completely disagree with this!,0
8283,Well expressed and thoughtful opinion.,0
8095,"Your perspective really made me think, thank you!",0
1721,"No one likes you, you're just a fool.",1
2823,"Just stop already, your point makes no sense.",1
5576,Very well articulated and respectful opinion.,0
6786,"Great post, very well written.",0
8118,"Nicely written post, very engaging.",0
7763,"What a wonderful post, thank you!",0
8267,"What a wonderful post, thank you!",0
4912,"You're an idiot, no one likes you.",1
5260,Really informative and thoughtful post.,0
5869,Thank you for this wonderful article!,0
4827,"Be quiet, no one cares what you think.",1
2117,"You're an idiot, no one likes you.",1
8396,Thank you for this wonderful article!,0
8961,"Wow, this really changed my perspective, thank you!",0
5927,Very informative and well researched.,0
5031,"Fantastic article, very enlightening!",0
1247,This is so ignorant and offensive.,1
8530,Really informative and thoughtful post.,0
353,"Just stop already, your point makes no sense.",1
8140,"Such an insightful comment, great job!",0
4572,This is so ignorant and offensive.,1
2390,This is absolutely terrible.,1
3021,This is absolutely terrible.,1
9118,"Wow, this really changed my perspective, thank you!",0
1729,"You're worthless, get a life.",1
1672,"You're worthless, get a life.",1
4955,"You're such a loser, get a life.",1
8913,Keep up the good work!,0
1561,"No one likes you, you're just a fool.",1
2497,"Just stop already, your point makes no sense.",1
8053,Well expressed and thoughtful opinion.,0
7029,"Fantastic job, very enlightening!",0
7329,"Nicely written post, very engaging.",0
5187,"Wow, this really changed my perspective, thank you!",0
4515,"You're an idiot, no one likes you.",1
8456,"Wow, this really changed my perspective, thank you!",0
3407,"What nonsense, you're clearly misinformed.",1
710,This is the most ignorant thing I've ever read.,1
2482,"Shut up, no one wants to hear your opinion.",1
4680,"You're such a loser, get a life.",1
4031,"You're worthless, get a life.",1
8487,"Wow, this really changed my perspective, thank you!",0
2847,"What a load of rubbish, you should be ashamed.",1
77,"You're worthless, get a life.",1
5121,"Great post, very well written.",0
4353,"Just stop already, your point makes no sense.",1
3660,This is so ignorant and offensive.,1
2364,"You're such a loser, get a life.",1
2224,"You're worthless, get a life.",1
9595,Keep up the good work!,0
9390,I completely disagree with this!,0
5127,"Excellent work, really appreciate it!",0
8504,"Great post, very well written.",0
9413,I don't agree with this statement.,0
9186,"Fantastic article, very enlightening!",0
9663,Very well articulated and respectful opinion.,0
3008,"This is just stupid, what are you even talking about?",1
9803,"Excellent work, really appreciate it!",0
6917,Keep up the good work!,0
2089,"You're such a loser, get a life.",1
3415,"What a load of rubbish, you should be ashamed.",1
7866,I completely disagree with this!,0
1679,"Just shut up already, enough with your nonsense.",1
9120,Very informative and well researched.,0
5600,"Excellent work, really appreciate it!",0
7882,Very well articulated and respectful opinion.,0
7725,Well expressed and thoughtful opinion.,0
3030,"This is so dumb, I can't believe it.",1
7638,Very well articulated and respectful opinion.,0
2331,"Just shut up already, enough with your nonsense.",1
1950,"What a load of rubbish, you should be ashamed.",1
1468,"You're such a loser, get a life.",1
8819,Very informative and well researched.,0
6723,Very well articulated and respectful opinion.,0
9329,"Fantastic article, very enlightening!",0
7749,I completely disagree with this!,0
8081,"What a wonderful post, thank you!",0
8087,Keep up with the good content!,0
1882,This is the most ignorant thing I've ever read.,1
8857,"Wow, this really changed my perspective, thank you!",0
6891,Very well articulated and respectful opinion.,0
744,"Just stop already, your point makes no sense.",1
1952,"Shut up, no one wants to hear your opinion.",1
466,"Shut up, no one wants to hear your opinion.",1
6767,I don't agree with this statement.,0
6407,Very informative and well researched.,0
9791,"Fantastic article, very enlightening!",0
9265,"Such an insightful comment, great job!",0
3815,"You must be kidding, how can you be so dumb?",1
7372,Very well articulated and respectful opinion.,0
7930,Keep up the good work!,0
6222,Very well articulated and respectful opinion.,0
3737,"You must be kidding, how can you be so dumb?",1
346,"You're worthless, get a life.",1
3492,This is the most ignorant thing I've ever read.,1
5371,"Wow, this really changed my perspective, thank you!",0
3151,"What a load of rubbish, you should be ashamed.",1
4351,"This is so dumb, I can't believe it.",1
5543,"Great post, very well written.",0
9427,"Great post, very well written.",0
9069,Keep up with the good content!,0
5738,Very informative and well researched.,0
7960,"Your perspective really made me think, thank you!",0
6208,Keep up the good work!,0
2661,"This is so dumb, I can't believe it.",1
2967,This is absolutely terrible.,1
3279,"What a load of rubbish, you should be ashamed.",1
5424,"Your perspective really made me think, thank you!",0
7657,"Nicely written post, very engaging.",0
7633,"What a wonderful post, thank you!",0
4919,This is the most ignorant thing I've ever read.,1
9480,Thank you for this wonderful article!,0
696,This is such a pathetic attempt.,1
3619,"You must be kidding, how can you be so dumb?",1
686,"Shut up, no one wants to hear your opinion.",1
2376,This is the most ignorant thing I've ever read.,1
2728,"You're worthless, get a life.",1
1983,This is the most ignorant thing I've ever read.,1
1542,"What nonsense, you're clearly misinformed.",1
3463,"You must be kidding, how can you be so dumb?",1
5122,"Amazing work, really loved your thoughts!",0
1828,"Just shut up already, enough with your nonsense.",1
6672,Keep up the good work!,0
4089,"You must be kidding, how can you be so dumb?",1
9989,"What a wonderful post, thank you!",0
6619,Very well articulated and respectful opinion.,0
889,"You're an idiot, no one likes you.",1
5367,"Such an insightful comment, great job!",0
9074,Really informative and thoughtful post.,0
1714,This is such a pathetic attempt.,1
9890,Very well articulated and respectful opinion.,0
3676,"Be quiet, no one cares what you think.",1
2880,"Shut up, no one wants to hear your opinion.",1
2734,"You're such a loser, get a life.",1
8816,"Such an insightful comment, great job!",0
7358,"Such a brilliant comment, well done!",0
7343,"Such an insightful comment, great job!",0
3812,"Just shut up already, enough with your nonsense.",1
6935,Well expressed and thoughtful opinion.,0
4049,"Be quiet, no one cares what you think.",1
6607,Really informative and thoughtful post.,0
7405,"Nicely written post, very engaging.",0
2781,This is the most ignorant thing I've ever read.,1
4510,"You're such a loser, get a life.",1
6084,Keep up the good work!,0
337,"No one likes you, you're just a fool.",1
4806,"No one likes you, you're just a fool.",1
4477,"Just shut up already, enough with your nonsense.",1
9651,Keep up the good work!,0
5500,"Amazing work, really loved your thoughts!",0
7838,"Fantastic article, very enlightening!",0
7616,Very informative and well researched.,0
8020,"Wow, this really changed my perspective, thank you!",0
5085,"Fantastic job, very enlightening!",0
141,"Be quiet, no one cares what you think.",1
9189,"Such an insightful comment, great job!",0
3675,This is absolutely terrible.,1
506,"No one likes you, you're just a fool.",1
7042,Thank you for this wonderful article!,0
7220,"Great post, very well written.",0
2525,"Be quiet, no one cares what you think.",1
728,How can someone be so ridiculous?,1
7129,"Fantastic article, very enlightening!",0
5421,"Amazing work, really loved your thoughts!",0
3932,"This is just stupid, what are you even talking about?",1
546,"You're worthless, get a life.",1
6072,"Nicely written post, very engaging.",0
5155,Keep up with the good content!,0
8311,"Wow, this really changed my perspective, thank you!",0
2909,This is so ignorant and offensive.,1
8616,Very well articulated and respectful opinion.,0
9689,"Amazing work, really loved your thoughts!",0
5506,"Excellent work, really appreciate it!",0
719,"Be quiet, no one cares what you think.",1
5392,Very informative and well researched.,0
3554,"You're worthless, get a life.",1
1455,"What a load of rubbish, you should be ashamed.",1
5350,"Such a brilliant comment, well done!",0
6699,"Such a brilliant comment, well done!",0
9873,Really informative and thoughtful post.,0
434,"What a load of rubbish, you should be ashamed.",1
1895,"You're worthless, get a life.",1
6143,Well expressed and thoughtful opinion.,0
8164,I completely disagree with this!,0
2524,"Just shut up already, enough with your nonsense.",1
5475,Very informative and well researched.,0
3873,How can someone be so ridiculous?,1
3570,"Just shut up already, enough with your nonsense.",1
3511,"What nonsense, you're clearly misinformed.",1
6417,"Wow, this really changed my perspective, thank you!",0
8755,Keep up the good work!,0
843,"You must be kidding, how can you be so dumb?",1
366,"You're such a loser, get a life.",1
8636,Thank you for this wonderful article!,0
2172,"This is just stupid, what are you even talking about?",1
8002,"Fantastic article, very enlightening!",0
7224,Very informative and well researched.,0
398,This is such a pathetic attempt.,1
6308,Keep up the good work!,0
8880,Thank you for this wonderful article!,0
1530,"You're an idiot, no one likes you.",1
9006,"Amazing work, really loved your thoughts!",0
1257,"You're an idiot, no one likes you.",1
29,"No one likes you, you're just a fool.",1
1387,This is so ignorant and offensive.,1
3352,"This is just stupid, what are you even talking about?",1
68,"What a load of rubbish, you should be ashamed.",1
6291,Really informative and thoughtful post.,0
5960,"Nicely written post, very engaging.",0
210,"Just stop already, your point makes no sense.",1
1211,This is so ignorant and offensive.,1
939,This is so ignorant and offensive.,1
2134,"This is just stupid, what are you even talking about?",1
3720,"Be quiet, no one cares what you think.",1
2380,"Just shut up already, enough with your nonsense.",1
48,"Just stop already, your point makes no sense.",1
882,"You're worthless, get a life.",1
5928,"Your perspective really made me think, thank you!",0
521,How can someone be so ridiculous?,1
268,"Just stop already, your point makes no sense.",1
1625,"This is so dumb, I can't believe it.",1
6831,"Excellent work, really appreciate it!",0
6853,I don't agree with this statement.,0
9502,"Great post, very well written.",0
9554,Keep up the good work!,0
9811,"Such an insightful comment, great job!",0
5567,"Excellent work, really appreciate it!",0
8523,"Amazing work, really loved your thoughts!",0
284,"Just shut up already, enough with your nonsense.",1
9744,Well expressed and thoughtful opinion.,0
3726,"No one likes you, you're just a fool.",1
960,"You're worthless, get a life.",1
5264,"Your perspective really made me think, thank you!",0
5714,I don't agree with this statement.,0
9416,Very informative and well researched.,0
9567,Really informative and thoughtful post.,0
285,"Just stop already, your point makes no sense.",1
3843,"You're such a loser, get a life.",1
8277,"What a wonderful post, thank you!",0
8474,Very informative and well researched.,0
4754,"No one likes you, you're just a fool.",1
4957,"Be quiet, no one cares what you think.",1
5537,Very well articulated and respectful opinion.,0
6576,"Nicely written post, very engaging.",0
5647,"Wow, this really changed my perspective, thank you!",0
9168,"What a wonderful post, thank you!",0
9237,"What a wonderful post, thank you!",0
3447,This is so ignorant and offensive.,1
3888,"Just stop already, your point makes no sense.",1
3964,"This is just stupid, what are you even talking about?",1
1589,"Just stop already, your point makes no sense.",1
360,This is absolutely terrible.,1
7888,"Excellent work, really appreciate it!",0
4780,"This is so dumb, I can't believe it.",1
2278,"No one likes you, you're just a fool.",1
9206,Very informative and well researched.,0
1477,"This is just stupid, what are you even talking about?",1
2269,"What a load of rubbish, you should be ashamed.",1
8839,"Wow, this really changed my perspective, thank you!",0
7316,Very well articulated and respectful opinion.,0
6018,"Such an insightful comment, great job!",0
139,This is so ignorant and offensive.,1
5009,"Such a brilliant comment, well done!",0
6848,"Fantastic job, very enlightening!",0
3757,"You're such a loser, get a life.",1
761,This is the most ignorant thing I've ever read.,1
1470,This is absolutely terrible.,1
803,"Just stop already, your point makes no sense.",1
5926,I completely disagree with this!,0
8904,Keep up with the good content!,0
2898,"Just stop already, your point makes no sense.",1
9021,"What a wonderful post, thank you!",0
8727,"Fantastic article, very enlightening!",0
5389,Really informative and thoughtful post.,0
1489,"This is so dumb, I can't believe it.",1
8832,Thank you for this wonderful article!,0
8294,"Such an insightful comment, great job!",0
6071,"Amazing work, really loved your thoughts!",0
451,"No one likes you, you're just a fool.",1
7897,"Excellent work, really appreciate it!",0
5588,"Amazing work, really loved your thoughts!",0
1968,"Be quiet, no one cares what you think.",1
4136,This is the most ignorant thing I've ever read.,1
4719,This is so ignorant and offensive.,1
691,This is the most ignorant thing I've ever read.,1
6275,Keep up the good work!,0
2625,"You're an idiot, no one likes you.",1
4492,"No one likes you, you're just a fool.",1
5050,I don't agree with this statement.,0
6659,"Amazing work, really loved your thoughts!",0
2526,"You're an idiot, no one likes you.",1
7629,Well expressed and thoughtful opinion.,0
2685,How can someone be so ridiculous?,1
8406,Keep up the good work!,0
6356,"Such an insightful comment, great job!",0
425,"You're worthless, get a life.",1
4487,"This is so dumb, I can't believe it.",1
230,"You're an idiot, no one likes you.",1
9514,"Fantastic job, very enlightening!",0
2590,"Shut up, no one wants to hear your opinion.",1
9936,"What a wonderful post, thank you!",0
7054,"Fantastic article, very enlightening!",0
2641,"What nonsense, you're clearly misinformed.",1
7156,"Your perspective really made me think, thank you!",0
8926,Very informative and well researched.,0
3806,"What nonsense, you're clearly misinformed.",1
4157,This is so ignorant and offensive.,1
7695,Very informative and well researched.,0
8091,"Such an insightful comment, great job!",0
3473,This is absolutely terrible.,1
2941,"No one likes you, you're just a fool.",1
6106,"Wow, this really changed my perspective, thank you!",0
4412,"This is just stupid, what are you even talking about?",1
2884,"This is just stupid, what are you even talking about?",1
1063,"Shut up, no one wants to hear your opinion.",1
908,"What nonsense, you're clearly misinformed.",1
6450,"Wow, this really changed my perspective, thank you!",0
5952,"Wow, this really changed my perspective, thank you!",0
2729,"You're an idiot, no one likes you.",1
2196,"This is just stupid, what are you even talking about?",1
5596,Keep up with the good content!,0
7811,"Amazing work, really loved your thoughts!",0
5561,I don't agree with this statement.,0
9672,Very well articulated and respectful opinion.,0
4581,"No one likes you, you're just a fool.",1
870,How can someone be so ridiculous?,1
6055,"Such a brilliant comment, well done!",0
7180,Very informative and well researched.,0
5175,"Great post, very well written.",0
2869,"What nonsense, you're clearly misinformed.",1
432,"You're worthless, get a life.",1
6156,"Such a brilliant comment, well done!",0
1896,"You're worthless, get a life.",1
4116,"You're worthless, get a life.",1
7262,"Fantastic article, very enlightening!",0
6094,Really informative and thoughtful post.,0
4878,"You're an idiot, no one likes you.",1
1751,This is so ignorant and offensive.,1
8400,"Such an insightful comment, great job!",0
7288,Keep up with the good content!,0
601,"What nonsense, you're clearly misinformed.",1
2577,"Just shut up already, enough with your nonsense.",1
6843,Very informative and well researched.,0
9075,"Excellent work, really appreciate it!",0
9692,Keep up with the good content!,0
4259,"You're worthless, get a life.",1
1111,"Just stop already, your point makes no sense.",1
8707,"Great post, very well written.",0
3367,"What a load of rubbish, you should be ashamed.",1
1972,"What nonsense, you're clearly misinformed.",1
169,"Be quiet, no one cares what you think.",1
7452,"Fantastic job, very enlightening!",0
5980,"Excellent work, really appreciate it!",0
3012,This is absolutely terrible.,1
6665,"Amazing work, really loved your thoughts!",0
5633,"Fantastic job, very enlightening!",0
7886,I don't agree with this statement.,0
540,"This is so dumb, I can't believe it.",1
946,"Be quiet, no one cares what you think.",1
8232,Keep up the good work!,0
7727,Well expressed and thoughtful opinion.,0
5390,"Fantastic article, very enlightening!",0
9334,"What a wonderful post, thank you!",0
1749,"What a load of rubbish, you should be ashamed.",1
4451,This is so ignorant and offensive.,1
6790,Keep up with the good content!,0
9623,Very well articulated and respectful opinion.,0
1341,"No one likes you, you're just a fool.",1
5407,"Fantastic job, very enlightening!",0
9612,"Excellent work, really appreciate it!",0
4108,"You're worthless, get a life.",1
9053,"Great post, very well written.",0
2765,"You're worthless, get a life.",1
2858,"You're such a loser, get a life.",1
1657,This is the most ignorant thing I've ever read.,1
2697,"Shut up, no one wants to hear your opinion.",1
5542,"What a wonderful post, thank you!",0
3917,"Just shut up already, enough with your nonsense.",1
7580,Keep up with the good content!,0
8013,"Amazing work, really loved your thoughts!",0
7044,Very informative and well researched.,0
609,"Just stop already, your point makes no sense.",1
1026,"This is so dumb, I can't believe it.",1
6987,Well expressed and thoughtful opinion.,0
6342,Keep up with the good content!,0
8438,Keep up with the good content!,0
4788,"Shut up, no one wants to hear your opinion.",1
8368,I don't agree with this statement.,0
3255,"You're worthless, get a life.",1
9754,"Wow, this really changed my perspective, thank you!",0
2789,"You must be kidding, how can you be so dumb?",1
8014,Very well articulated and respectful opinion.,0
1977,"This is so dumb, I can't believe it.",1
1890,This is so ignorant and offensive.,1
7059,"Wow, this really changed my perspective, thank you!",0
3129,This is such a pathetic attempt.,1
2163,"What a load of rubbish, you should be ashamed.",1
7808,Very informative and well researched.,0
7520,"Amazing work, really loved your thoughts!",0
1209,"Just stop already, your point makes no sense.",1
3533,"You're worthless, get a life.",1
8846,"Fantastic article, very enlightening!",0
6104,"Fantastic job, very enlightening!",0
4097,"This is just stupid, what are you even talking about?",1
3502,"What nonsense, you're clearly misinformed.",1
4014,"This is so dumb, I can't believe it.",1
3071,"You're an idiot, no one likes you.",1
4603,This is the most ignorant thing I've ever read.,1
8489,"Such a brilliant comment, well done!",0
7112,"Excellent work, really appreciate it!",0
666,"No one likes you, you're just a fool.",1
7746,"Amazing work, really loved your thoughts!",0
678,"No one likes you, you're just a fool.",1
9572,"Nicely written post, very engaging.",0
6538,Very well articulated and respectful opinion.,0
8254,"What a wonderful post, thank you!",0
8506,"Amazing work, really loved your thoughts!",0
7109,Keep up with the good content!,0
500,"Just stop already, your point makes no sense.",1
4303,"This is just stupid, what are you even talking about?",1
9712,Very well articulated and respectful opinion.,0
5646,Keep up with the good content!,0
3340,"You're worthless, get a life.",1
6105,Well expressed and thoughtful opinion.,0
2159,"Just shut up already, enough with your nonsense.",1
487,This is absolutely terrible.,1
2517,"You're such a loser, get a life.",1
2057,This is absolutely terrible.,1
3639,"Just shut up already, enough with your nonsense.",1
2752,"Just shut up already, enough with your nonsense.",1
8459,"Excellent work, really appreciate it!",0
5373,"Your perspective really made me think, thank you!",0
5767,Very well articulated and respectful opinion.,0
3185,"What a load of rubbish, you should be ashamed.",1
8726,Keep up with the good content!,0
1226,"This is so dumb, I can't believe it.",1
7496,Very well articulated and respectful opinion.,0
9211,I completely disagree with this!,0
4681,"You must be kidding, how can you be so dumb?",1
2179,"Shut up, no one wants to hear your opinion.",1
3088,"What a load of rubbish, you should be ashamed.",1
8212,"Excellent work, really appreciate it!",0
2016,"This is just stupid, what are you even talking about?",1
5814,Well expressed and thoughtful opinion.,0
439,"You're such a loser, get a life.",1
1392,"No one likes you, you're just a fool.",1
2445,How can someone be so ridiculous?,1
4302,"Just shut up already, enough with your nonsense.",1
408,This is such a pathetic attempt.,1
1435,This is so ignorant and offensive.,1
1013,"You're such a loser, get a life.",1
1514,"Just stop already, your point makes no sense.",1
8602,"Such an insightful comment, great job!",0
8149,Keep up with the good content!,0
1906,"What nonsense, you're clearly misinformed.",1
6435,"Great post, very well written.",0
7279,"Nicely written post, very engaging.",0
7416,"Excellent work, really appreciate it!",0
9151,Really informative and thoughtful post.,0
4460,This is absolutely terrible.,1
7322,"Such an insightful comment, great job!",0
1629,"Just shut up already, enough with your nonsense.",1
2910,"You're worthless, get a life.",1
2840,"This is so dumb, I can't believe it.",1
8701,Well expressed and thoughtful opinion.,0
5573,Thank you for this wonderful article!,0
1298,"Just shut up already, enough with your nonsense.",1
3121,"You must be kidding, how can you be so dumb?",1
9592,Very well articulated and respectful opinion.,0
4114,"This is so dumb, I can't believe it.",1
5336,Thank you for this wonderful article!,0
2464,"Just stop already, your point makes no sense.",1
2472,How can someone be so ridiculous?,1
5637,Keep up the good work!,0
571,"This is just stupid, what are you even talking about?",1
6800,Keep up with the good content!,0
8610,"Wow, this really changed my perspective, thank you!",0
652,"What nonsense, you're clearly misinformed.",1
8984,Thank you for this wonderful article!,0
3591,"You're an idiot, no one likes you.",1
5955,Keep up the good work!,0
5027,"Fantastic article, very enlightening!",0
2905,"You're an idiot, no one likes you.",1
4028,"You're such a loser, get a life.",1
8012,Thank you for this wonderful article!,0
7571,Keep up with the good content!,0
5704,"Nicely written post, very engaging.",0
6097,Thank you for this wonderful article!,0
9224,I don't agree with this statement.,0
9784,I completely disagree with this!,0
861,"You're worthless, get a life.",1
2090,"Just shut up already, enough with your nonsense.",1
1228,"You're worthless, get a life.",1
5493,"Wow, this really changed my perspective, thank you!",0
3113,"You must be kidding, how can you be so dumb?",1
8863,I don't agree with this statement.,0
844,This is so ignorant and offensive.,1
6569,"What a wonderful post, thank you!",0
6624,"Wow, this really changed my perspective, thank you!",0
3668,This is such a pathetic attempt.,1
8876,Keep up with the good content!,0
8770,I don't agree with this statement.,0
5499,Really informative and thoughtful post.,0
5725,"Such an insightful comment, great job!",0
2264,"You're worthless, get a life.",1
3945,"No one likes you, you're just a fool.",1
9121,"Nicely written post, very engaging.",0
1272,"You're an idiot, no one likes you.",1
2007,"You're an idiot, no one likes you.",1
4663,This is such a pathetic attempt.,1
8084,Keep up the good work!,0
9408,"Amazing work, really loved your thoughts!",0
2104,How can someone be so ridiculous?,1
8367,"Fantastic job, very enlightening!",0
3479,"Be quiet, no one cares what you think.",1
4345,"No one likes you, you're just a fool.",1
4373,"You're an idiot, no one likes you.",1
1900,This is so ignorant and offensive.,1
5721,Well expressed and thoughtful opinion.,0
2013,"What a load of rubbish, you should be ashamed.",1
3652,This is such a pathetic attempt.,1
8028,"Fantastic article, very enlightening!",0
2919,"Be quiet, no one cares what you think.",1
4045,"What nonsense, you're clearly misinformed.",1
4619,"This is so dumb, I can't believe it.",1
4674,This is such a pathetic attempt.,1
9632,Very informative and well researched.,0
271,This is absolutely terrible.,1
5239,"Amazing work, really loved your thoughts!",0
246,"Just shut up already, enough with your nonsense.",1
8711,"Your perspective really made me think, thank you!",0
6218,Keep up with the good content!,0
2154,This is absolutely terrible.,1
9823,Thank you for this wonderful article!,0
9129,Thank you for this wonderful article!,0
9996,I completely disagree with this!,0
455,"You're an idiot, no one likes you.",1
9181,Keep up with the good content!,0
6022,"Fantastic article, very enlightening!",0
3662,"No one likes you, you're just a fool.",1
5744,"Wow, this really changed my perspective, thank you!",0
2504,"You must be kidding, how can you be so dumb?",1
6037,Well expressed and thoughtful opinion.,0
5808,Keep up with the good content!,0
6949,"Nicely written post, very engaging.",0
8627,"Great post, very well written.",0
4722,"You must be kidding, how can you be so dumb?",1
9409,Very well articulated and respectful opinion.,0
4110,"This is so dumb, I can't believe it.",1
6475,I completely disagree with this!,0
2676,"You must be kidding, how can you be so dumb?",1
4440,This is so ignorant and offensive.,1
8968,I completely disagree with this!,0
10000,Keep up the good work!,0
5354,Really informative and thoughtful post.,0
902,This is so ignorant and offensive.,1
4496,This is so ignorant and offensive.,1
7681,Keep up the good work!,0
5860,I completely disagree with this!,0
100,How can someone be so ridiculous?,1
484,"You must be kidding, how can you be so dumb?",1
6144,Keep up the good work!,0
6061,I completely disagree with this!,0
5883,"Such an insightful comment, great job!",0
714,"What a load of rubbish, you should be ashamed.",1
3256,This is absolutely terrible.,1
2403,This is such a pathetic attempt.,1
7341,"Great post, very well written.",0
2010,"Be quiet, no one cares what you think.",1
5678,Very well articulated and respectful opinion.,0
2042,"No one likes you, you're just a fool.",1
6749,"Nicely written post, very engaging.",0
9051,"Fantastic article, very enlightening!",0
3770,"Shut up, no one wants to hear your opinion.",1
7311,"Your perspective really made me think, thank you!",0
6129,Keep up with the good content!,0
3010,"You're such a loser, get a life.",1
1852,This is so ignorant and offensive.,1
8598,Keep up with the good content!,0
9816,Keep up with the good content!,0
1131,This is so ignorant and offensive.,1
6299,"Wow, this really changed my perspective, thank you!",0
8810,"Amazing work, really loved your thoughts!",0
4840,This is absolutely terrible.,1
2234,"Just shut up already, enough with your nonsense.",1
1434,How can someone be so ridiculous?,1
5289,Thank you for this wonderful article!,0
7752,"Great post, very well written.",0
3470,This is the most ignorant thing I've ever read.,1
7603,"Your perspective really made me think, thank you!",0
8076,Keep up with the good content!,0
5620,Really informative and thoughtful post.,0
7723,"Such a brilliant comment, well done!",0
8809,Keep up the good work!,0
4651,"You're worthless, get a life.",1
904,"Shut up, no one wants to hear your opinion.",1
4008,This is absolutely terrible.,1
8025,Thank you for this wonderful article!,0
5877,"Fantastic article, very enlightening!",0
8024,"Nicely written post, very engaging.",0
831,This is so ignorant and offensive.,1
2183,"Be quiet, no one cares what you think.",1
2982,"What a load of rubbish, you should be ashamed.",1
9994,Keep up the good work!,0
4670,"You're an idiot, no one likes you.",1
8218,"Great post, very well written.",0
9498,Very well articulated and respectful opinion.,0
545,"This is so dumb, I can't believe it.",1
3201,This is such a pathetic attempt.,1
783,How can someone be so ridiculous?,1
7650,"Such an insightful comment, great job!",0
3091,"This is just stupid, what are you even talking about?",1
5072,I don't agree with this statement.,0
2883,This is the most ignorant thing I've ever read.,1
7020,Very informative and well researched.,0
5559,Very well articulated and respectful opinion.,0
8201,Keep up the good work!,0
362,This is the most ignorant thing I've ever read.,1
2611,"You're an idiot, no one likes you.",1
5224,Thank you for this wonderful article!,0
1040,"No one likes you, you're just a fool.",1
3745,This is the most ignorant thing I've ever read.,1
6409,Well expressed and thoughtful opinion.,0
3519,"What a load of rubbish, you should be ashamed.",1
7333,"Fantastic job, very enlightening!",0
6005,Keep up the good work!,0
3156,"You're an idiot, no one likes you.",1
6318,I completely disagree with this!,0
1916,"You're an idiot, no one likes you.",1
1961,"You're worthless, get a life.",1
4140,"This is so dumb, I can't believe it.",1
6473,"Nicely written post, very engaging.",0
453,"You're an idiot, no one likes you.",1
9785,I completely disagree with this!,0
827,"You're an idiot, no one likes you.",1
1288,"What a load of rubbish, you should be ashamed.",1
731,"You're an idiot, no one likes you.",1
7157,"Excellent work, really appreciate it!",0
8346,Keep up the good work!,0
1734,This is such a pathetic attempt.,1
7941,Keep up with the good content!,0
5270,Very informative and well researched.,0
8466,"Such an insightful comment, great job!",0
4409,This is absolutely terrible.,1
2824,This is the most ignorant thing I've ever read.,1
1825,This is absolutely terrible.,1
7325,I don't agree with this statement.,0
6985,"Fantastic article, very enlightening!",0
8327,Very well articulated and respectful opinion.,0
3608,"You must be kidding, how can you be so dumb?",1
2860,How can someone be so ridiculous?,1
7246,I completely disagree with this!,0
9345,"Amazing work, really loved your thoughts!",0
5787,"Fantastic job, very enlightening!",0
300,"You're worthless, get a life.",1
4070,"This is just stupid, what are you even talking about?",1
1405,"What nonsense, you're clearly misinformed.",1
1936,"Shut up, no one wants to hear your opinion.",1
1765,This is the most ignorant thing I've ever read.,1
8092,"Fantastic article, very enlightening!",0
8293,"Fantastic job, very enlightening!",0
6740,"Great post, very well written.",0
2709,"Just shut up already, enough with your nonsense.",1
2395,"What a load of rubbish, you should be ashamed.",1
7815,"Excellent work, really appreciate it!",0
1963,This is so ignorant and offensive.,1
8776,"Nicely written post, very engaging.",0
3029,"What nonsense, you're clearly misinformed.",1
3814,"You must be kidding, how can you be so dumb?",1
6898,"Such an insightful comment, great job!",0
9049,"Fantastic article, very enlightening!",0
2627,"What a load of rubbish, you should be ashamed.",1
3564,"This is so dumb, I can't believe it.",1
7483,"Excellent work, really appreciate it!",0
9844,Very informative and well researched.,0
2758,This is such a pathetic attempt.,1
8608,"Such a brilliant comment, well done!",0
3056,"What nonsense, you're clearly misinformed.",1
2438,How can someone be so ridiculous?,1
329,This is the most ignorant thing I've ever read.,1
3772,This is such a pathetic attempt.,1
2428,This is so ignorant and offensive.,1
9130,"Your perspective really made me think, thank you!",0
9838,"Fantastic article, very enlightening!",0
4810,"This is so dumb, I can't believe it.",1
5039,"Excellent work, really appreciate it!",0
